Talk ID,Date,Time,Origin,Contact ID,Contact Name,Lead ID,Responsible User Name,Chat ID,Status,Duration (sec),First Message Time,First Response Duration (sec)
26545,2025-07-22,07:22:43,WhatsApp (CRM),15761816,Contact_729a6ec4,L_25335bd9,,Chat_7e275af7,in_work,,,
26544,2025-07-22,07:22:40,WhatsApp (CRM),15761814,Contact_34504081,L_dd635b76,,Chat_90c61336,in_work,,,
26543,2025-07-22,07:22:18,WhatsApp (CRM),15761798,Contact_ea8b1122,L_de14fd74,,Chat_5a47da37,in_work,,,
26542,2025-07-22,07:22:18,WhatsApp (CRM),15761796,Contact_4d9d79b2,L_17efa27d,,Chat_c08c5ed5,in_work,,,
26541,2025-07-22,07:22:01,WhatsApp (CRM),15761778,Contact_f1d2026c,L_2f1a971f,,Chat_69467aba,in_work,,,
26540,2025-07-22,07:20:14,WhatsApp (CRM),15761726,Contact_100d9070,L_affa4bfc,,Chat_01917c4d,in_work,,,
26539,2025-07-22,07:16:51,WhatsApp (CRM),15761626,Contact_778f988a,L_e5935d13,,Chat_8496c75c,in_work,,,
26538,2025-07-22,07:16:21,WhatsApp (CRM),15761602,Contact_72f0ca7a,L_e558b11a,,Chat_1f7c6fa7,in_work,,,
26537,2025-07-22,07:01:51,WhatsApp (CRM),15759022,Contact_0c071ccc,L_9dc1ffd7,User 5,Chat_55f2493e,in_work,,,
26536,2025-07-22,06:58:44,Instagram Business,15761050,Contact_34c3dd2b,L_dfe0740c,,Chat_afc6ddfe,in_work,,,
26535,2025-07-22,06:57:18,WhatsApp (CRM),15759360,Contact_4091e89c,L_a0348f9f,User 5,Chat_c182d00d,in_work,,,
26534,2025-07-22,06:56:33,WhatsApp (CRM),15759318,Contact_98b5a335,L_66824be6,User 7,Chat_acc2a27c,in_work,,,
26533,2025-07-22,06:56:11,Instagram Business,15759332,Contact_4a8e60ce,L_368ae9cb,,Chat_505fbe16,in_work,,,
26532,2025-07-22,06:49:23,WhatsApp (CRM),15759068,Contact_98b5a335,L_7d40bfeb,User 2,Chat_3ff42197,in_work,,,
26531,2025-07-22,06:47:14,WhatsApp (CRM),15759022,Contact_0c071ccc,L_9dc1ffd7,User 5,Chat_63689345,in_work,,,
26530,2025-07-22,06:42:36,WhatsApp (CRM),15758862,Contact_01bb390a,L_0e86e37f,,Chat_b06c69d6,in_work,,,
26529,2025-07-22,06:42:19,WhatsApp (CRM),15758850,Contact_26a8c577,L_d6cdefda,,Chat_74ea1532,in_work,,,
26528,2025-07-22,06:35:43,WhatsApp (CRM),15758586,Contact_ef071d62,L_b54fc9a5,,Chat_2fcbd473,in_work,,,
26527,2025-07-22,06:29:28,WhatsApp (CRM),15758366,Contact_fbc8d019,L_63d73f34,,Chat_78dca8b6,in_work,,,
26526,2025-07-22,06:27:46,WhatsApp (CRM),15758306,Contact_c9153eca,L_7763e7e1,,Chat_6d0add66,in_work,,,
26525,2025-07-22,06:27:21,Instagram Business,15758294,Contact_5929578b,L_c19d9801,,Chat_4263c904,in_work,,,
26524,2025-07-22,06:20:53,WhatsApp (CRM),15758022,Contact_a20c624b,L_139d47f7,,Chat_cfb0fa89,in_work,,,
26523,2025-07-22,06:19:09,Instagram Business,15757962,Contact_086a69cd,L_1c82a066,,Chat_837cfe30,in_work,,,
26522,2025-07-22,06:13:07,WhatsApp (CRM),15757734,Contact_6c306e9f,L_142e38a0,,Chat_d3844815,in_work,,,
26521,2025-07-22,06:12:46,Instagram Business,15757726,Contact_5dd44c81,L_33b65a60,,Chat_8f4d9c05,in_work,,,
26520,2025-07-22,06:09:57,WhatsApp (CRM),15757598,Contact_d3ed60f5,L_3a006f4b,,Chat_95cf9b7e,in_work,,,
26519,2025-07-22,06:08:43,WhatsApp (CRM),15757548,Contact_80379a2b,L_6d83686a,,Chat_bdcc007b,in_work,,,
26518,2025-07-22,06:07:21,Instagram Business,15757478,Contact_408a5fe6,L_627b2518,,Chat_f55a3f81,in_work,,,
26517,2025-07-22,06:04:24,WhatsApp (CRM),15757302,Contact_eed0bf5a,L_253f0bc9,,Chat_f7f1771c,in_work,,,
26516,2025-07-22,05:58:49,WhatsApp (CRM),15757066,Contact_86791bed,L_9353e742,,Chat_ed3e3751,in_work,,,
26515,2025-07-22,05:39:52,WhatsApp (CRM),15756330,Contact_693fe3a9,L_40e1a027,User 6,Chat_e4805912,in_work,,,
26514,2025-07-22,05:13:31,WhatsApp (CRM),15755166,Contact_ba275b09,L_5127514c,,Chat_7bd85ca6,in_work,,,
26513,2025-07-22,05:02:07,WhatsApp (CRM),15754614,Contact_5a0287e6,L_5a9b7863,,Chat_87334edf,in_work,,,
26512,2025-07-22,05:01:31,WhatsApp (CRM),15754584,Contact_98b5a335,L_a286c6e7,,Chat_e5942bd0,in_work,,,
26511,2025-07-22,04:56:39,WhatsApp (CRM),15754352,Contact_ed6a5259,L_5b8247be,,Chat_3f975dcb,in_work,,,
26510,2025-07-22,04:06:27,WhatsApp (CRM),15751244,Contact_efd0080f,L_84a19faa,User 6,Chat_a9de8906,in_work,,,
26509,2025-07-22,01:04:29,WhatsApp (CRM),15725054,Contact_d3ed60f5,L_246fe2d0,,Chat_45a474b5,in_work,,,
26508,2025-07-22,00:07:48,Instagram Business,15704416,Contact_a4eb5896,L_2e1f95c3,,Chat_ea1826d8,in_work,,,
26507,2025-07-21,23:45:29,Instagram Business,15691792,Contact_043e3369,L_fa1b5e09,,Chat_3135b8b2,in_work,,,
26506,2025-07-21,23:39:39,Instagram Business,15690946,Contact_374d67cc,L_ac8ca7f0,,Chat_c92f685d,in_work,,,
26505,2025-07-21,23:10:18,Instagram Business,15686524,Contact_f6881434,L_195127df,,Chat_54e89af8,in_work,,,
26504,2025-07-21,22:52:15,WhatsApp (CRM),15681280,Contact_38367ac5,L_90a23b78,,Chat_35323920,in_work,,,
26503,2025-07-21,22:45:04,WhatsApp (CRM),15680222,Contact_0e4324b0,L_a6af8f18,,Chat_50ba2769,in_work,,,
26502,2025-07-21,22:42:14,WhatsApp (CRM),15679802,Contact_c2e0e8cd,L_d96d5f43,,Chat_6e9f45c2,in_work,,,
26501,2025-07-21,22:30:16,Instagram Business,15677992,Contact_aa6c3f61,L_dc5b52f1,,Chat_a2e3c385,in_work,,,
26500,2025-07-21,22:21:01,Instagram Business,15676674,Contact_728c6e33,L_c847a2ed,,Chat_a20aa73b,in_work,,,
26499,2025-07-21,22:18:51,Instagram Business,15676368,Contact_109f25a1,L_c26f326a,,Chat_ff5ec960,in_work,,,
26498,2025-07-21,22:17:26,WhatsApp (CRM),15676162,Contact_500a816d,L_862d2585,,Chat_291a5d8c,in_work,,,
26497,2025-07-21,22:11:15,Instagram Business,15674944,Contact_89ba247a,L_73a3dcf1,,Chat_6fe05dad,in_work,,,
26496,2025-07-21,21:52:42,WhatsApp (CRM),15664028,Contact_93ef4d01,L_47484ac7,,Chat_65bc9e43,in_work,,,
5598,2025-07-21,21:49:44,Instagram Business,15663644,Contact_fddca89b,L_ab19a224,,Chat_488abb18,in_work,,,
26495,2025-07-21,21:44:53,Instagram Business,15662982,Contact_88102f55,L_217153ee,,Chat_91c0af13,in_work,,,
26494,2025-07-21,21:44:46,Instagram Business,15662958,Contact_2f88c1a5,L_a1a93a48,,Chat_d2280af2,in_work,,,
26493,2025-07-21,21:41:13,WhatsApp (CRM),15662456,Contact_fd043475,L_00b866a9,,Chat_82a32d8c,in_work,,,
26492,2025-07-21,21:39:05,Instagram Business,15660422,Contact_efacffbc,L_472df403,,Chat_404af8d6,in_work,,,
26491,2025-07-21,21:38:55,WhatsApp (CRM),15660412,Contact_9b3307e6,L_db5d1267,,Chat_e362566b,in_work,,,
26490,2025-07-21,21:31:23,Instagram Business,15659354,Contact_6d147596,L_f8bfd6d5,,Chat_607468f8,in_work,,,
26489,2025-07-21,21:24:02,Instagram Business,15658306,Contact_92da02b5,L_7736d95f,,Chat_3ee02b0e,in_work,,,
26488,2025-07-21,21:20:35,WhatsApp (CRM),15657026,Contact_2ad937d5,L_ffefdb3d,,Chat_d39ca4a7,in_work,,,
26487,2025-07-21,21:18:16,WhatsApp (CRM),15654200,Contact_f3b43b4b,L_83149568,,Chat_64125561,in_work,,,
26486,2025-07-21,21:14:45,WhatsApp (CRM),15649930,Contact_ef20b302,L_c5387c3f,,Chat_4be69ba1,in_work,,,
26485,2025-07-21,21:10:06,Instagram Business,15649224,Contact_98b5a335,L_11f5574f,,Chat_5084abde,in_work,,,
26484,2025-07-21,21:07:52,WhatsApp (CRM),15648874,Contact_da7e27c6,L_22e22a21,,Chat_2d45cbec,in_work,,,
26483,2025-07-21,21:05:46,WhatsApp (CRM),15648534,Contact_b2c3352b,L_1c91752b,,Chat_15daf3f0,in_work,,,
26482,2025-07-21,21:03:30,WhatsApp (CRM),15648150,Contact_683dc4de,L_ea8f683e,,Chat_98e996d4,in_work,,,
26481,2025-07-21,21:03:17,Instagram Business,15648088,Contact_abe3fef6,L_d11cf0c3,,Chat_3dc5494a,in_work,,,
26480,2025-07-21,20:59:51,Instagram Business,15647544,Contact_22485950,L_efbaeaa1,,Chat_cfb948f5,in_work,,,
26479,2025-07-21,20:59:47,Instagram Business,15647524,Contact_f89298bb,L_4adc2403,,Chat_335163cb,in_work,,,
26478,2025-07-21,20:50:07,Instagram Business,15645522,Contact_c1c678e3,L_f392cfab,,Chat_f5373393,in_work,,,
26477,2025-07-21,20:46:30,WhatsApp (CRM),15644906,Contact_1f543f8c,L_5a7263c8,,Chat_be627e5d,in_work,,,
26476,2025-07-21,20:45:26,WhatsApp (CRM),15644742,Contact_1aa71a91,L_ae331c0e,,Chat_f0cf1b95,in_work,,,
26475,2025-07-21,20:41:51,WhatsApp (CRM),15644188,Contact_358d57a5,L_def3599c,,Chat_6cfca6da,in_work,,,
26474,2025-07-21,20:35:01,Instagram Business,15643088,Contact_d760380e,L_f7b2b5bd,,Chat_c0c9bc96,in_work,,,
26473,2025-07-21,20:34:46,Instagram Business,15643040,Contact_bc1f4d8d,L_3f0781a9,,Chat_11eabb0d,in_work,,,
26472,2025-07-21,20:27:58,WhatsApp (CRM),15640974,Contact_71093a35,L_edfafeb2,User 8,Chat_5e1771d7,in_work,,,
26471,2025-07-21,20:24:42,Instagram Business,15640800,Contact_0aa9fb51,L_4f9a9f31,,Chat_e3f1afa7,in_work,,,
26470,2025-07-21,20:22:48,WhatsApp (CRM),15638150,Contact_343718f5,L_d8b72909,,Chat_907d8969,in_work,,,
26469,2025-07-21,20:21:13,WhatsApp (CRM),15635340,Contact_eba0b644,L_26ebf462,,Chat_a28a31f2,in_work,,,
26468,2025-07-21,20:20:58,WhatsApp (CRM),15635288,Contact_85af4dda,L_9010d4ea,,Chat_fb818378,in_work,,,
26467,2025-07-21,20:19:42,WhatsApp (CRM),15635048,Contact_c87baedc,L_56bf4ed4,,Chat_bba8ff5b,in_work,,,
26466,2025-07-21,20:17:54,Instagram Business,15634736,Contact_660769f0,L_440a5526,,Chat_37c2de87,in_work,,,
26465,2025-07-21,20:06:55,WhatsApp (CRM),15632690,Contact_f7a189c5,L_9e6f4ff2,,Chat_b2a57526,in_work,,,
26464,2025-07-21,20:06:31,WhatsApp (CRM),15632618,Contact_a6316929,L_30a2138b,,Chat_20a02a60,in_work,,,
26463,2025-07-21,20:02:52,Instagram Business,15631954,Contact_9451b938,L_ccd6871d,,Chat_8b69f2d1,in_work,,,
26462,2025-07-21,19:53:03,WhatsApp (CRM),15618960,Contact_33bc8633,L_08f448c6,,Chat_de27b230,in_work,,,
26461,2025-07-21,19:52:26,WhatsApp (CRM),15617648,Contact_7d5ecb98,L_f395d663,,Chat_95439ef6,in_work,,,
26460,2025-07-21,19:52:12,WhatsApp (CRM),15617318,Contact_afa62514,L_449bbc93,,Chat_54a0ea2f,in_work,,,
26459,2025-07-21,19:51:35,Instagram Business,15616216,Contact_724508de,L_4df407b5,,Chat_f3ac7a8f,in_work,,,
26453,2025-07-21,19:51:03,WhatsApp (CRM),15615196,Contact_62bacbd0,L_3a440c98,,Chat_50b444a4,in_work,,,
26458,2025-07-21,19:48:12,Instagram Business,15610114,Contact_ca98d854,L_8b140fcb,,Chat_7b1cb82b,in_work,,,
26457,2025-07-21,19:47:16,WhatsApp (CRM),15608446,Contact_3fd28ad1,L_8bd4ea17,,Chat_fb1593d1,in_work,,,
26456,2025-07-21,19:44:59,WhatsApp (CRM),15604658,Contact_ef8b0f03,L_93b840e0,,Chat_97bc376f,in_work,,,
26455,2025-07-21,19:43:16,WhatsApp (CRM),15601542,Contact_07c9466c,L_6e6c0060,,Chat_0934e30b,in_work,,,
26454,2025-07-21,19:39:34,Instagram Business,15564238,Contact_d828ea5c,L_528eb9cc,,Chat_c2310908,in_work,,,
26452,2025-07-21,19:34:10,Instagram Business,15585744,Contact_4a841f10,L_bf06413d,,Chat_0da912e1,in_work,,,
26451,2025-07-21,19:30:55,WhatsApp (CRM),15579794,Contact_5789b829,L_844ff30d,,Chat_318e242d,in_work,,,
26450,2025-07-21,19:29:58,WhatsApp (CRM),15577236,Contact_3de3249a,L_001f1d0a,,Chat_b9c316cc,in_work,,,
26449,2025-07-21,19:28:11,WhatsApp (CRM),15573716,Contact_c977ef99,L_d6cc418b,,Chat_ce1d4b24,in_work,,,
26448,2025-07-21,19:25:26,WhatsApp (CRM),15568186,Contact_520835c1,L_3082df04,User 8,Chat_05bb3e94,in_work,,,
26446,2025-07-21,19:21:48,Instagram Business,15565642,Contact_bc788e0d,L_3d61438f,,Chat_40f8e45f,in_work,,,
26445,2025-07-21,19:19:14,WhatsApp (CRM),15564692,Contact_d2886b5c,L_d1b54e4f,,Chat_2a984349,in_work,,,
26444,2025-07-21,19:17:06,WhatsApp (CRM),15564236,Contact_e85c37ab,L_39c8e8a2,User 8,Chat_7f077171,in_work,,,
26443,2025-07-21,19:16:50,Instagram Business,15564238,Contact_d828ea5c,L_528eb9cc,,Chat_c2310908,in_work,,,
26442,2025-07-21,19:08:42,WhatsApp (CRM),15562742,Contact_b4925d29,L_69767eef,,Chat_1650844f,in_work,,,
26441,2025-07-21,19:07:34,WhatsApp (CRM),15562416,Contact_2057a7be,L_3e33fc0a,User 7,Chat_783246e9,in_work,,,
26439,2025-07-21,18:59:48,WhatsApp (CRM),15557516,Contact_f4e8cadf,L_499d79a5,,Chat_93152888,in_work,,,
26438,2025-07-21,18:56:32,Instagram Business,15547386,Contact_10c9aa4e,L_563c910b,,Chat_f3fa63f4,in_work,,,
26437,2025-07-21,18:56:11,WhatsApp (CRM),15545976,Contact_f3ffd518,L_3c8eb58b,,Chat_a5bfb122,in_work,,,
26436,2025-07-21,18:55:41,Instagram Business,15128096,Contact_2019122e,L_52befb02,,Chat_4bc55c96,in_work,,,
26435,2025-07-21,18:55:06,Instagram Business,15177146,Contact_8153db8e,L_8c951b3e,,Chat_5c3f5c3e,in_work,,,
26434,2025-07-21,18:54:14,WhatsApp (CRM),15540582,Contact_2674fc3c,L_259b8b51,,Chat_bfa786d9,in_work,,,
26433,2025-07-21,18:51:49,Instagram Business,15262626,Contact_7eae5f21,L_e64a349c,,Chat_0dce1461,in_work,,,
26432,2025-07-21,18:51:31,Instagram Business,15264932,Contact_2994e415,L_1a3be4ba,,Chat_12c08b47,in_work,,,
26431,2025-07-21,18:50:22,Instagram Business,15268160,Contact_764efa5b,L_e5c93b04,,Chat_712db145,in_work,,,
26430,2025-07-21,18:47:14,WhatsApp (CRM),15518898,Contact_c77deaf0,L_90b9472b,,Chat_39938696,in_work,,,
26429,2025-07-21,18:46:42,Instagram Business,15363418,Contact_89343f47,L_add6b148,,Chat_5fce7a40,in_work,,,
26428,2025-07-21,18:41:33,WhatsApp (CRM),15503626,Contact_13ed700a,L_8ecf5a2d,,Chat_fd15e2f9,in_work,,,
26427,2025-07-21,18:40:40,Instagram Business,15501948,Contact_0b183dc3,L_f431291d,User 8,Chat_86735950,in_work,,,
26426,2025-07-21,18:40:25,Instagram Business,15501012,Contact_7b753936,L_6f73d815,,Chat_615d1eec,in_work,,,
26425,2025-07-21,18:39:39,Instagram Business,15498816,Contact_81d6e319,L_382922a2,,Chat_8487609e,in_work,,,
26424,2025-07-21,18:35:22,Instagram Business,15489508,Contact_99b91245,L_fa67c9e7,,Chat_d926938e,in_work,,,
26423,2025-07-21,18:33:54,Instagram Business,15486276,Contact_358d57a5,L_22f280bc,,Chat_500e29fc,in_work,,,
26242,2025-07-21,18:33:08,WhatsApp (CRM),15484508,Contact_10825392,L_06de5d31,,Chat_496ab639,in_work,,,
26422,2025-07-21,18:32:54,Instagram Business,15484150,Contact_f3b311e8,L_d62821ad,,Chat_14d97e3f,in_work,,,
26421,2025-07-21,18:32:07,WhatsApp (CRM),15482290,Contact_08f8d795,L_20c682e9,,Chat_620bbe26,in_work,,,
26420,2025-07-21,18:31:14,WhatsApp (CRM),15480124,Contact_88157a63,L_2731ebc7,,Chat_5458d686,in_work,,,
26417,2025-07-21,18:29:25,WhatsApp (CRM),15476784,Contact_bb5b35c3,L_6c89ffd0,,Chat_97d2234c,in_work,,,
26419,2025-07-21,18:25:09,WhatsApp (CRM),15468944,Contact_15d9bde3,L_ff3aaa91,,Chat_840a9317,in_work,,,
26418,2025-07-21,18:24:11,WhatsApp (CRM),15465608,Contact_e1cca1c3,L_fe5dfdc6,User 7,Chat_846c40da,in_work,,,
26416,2025-07-21,18:15:41,Instagram Business,15445660,Contact_3d1af106,L_3f3ee48a,,Chat_184fbb78,in_work,,,
26415,2025-07-21,18:15:26,WhatsApp (CRM),15444526,Contact_41fcfe04,L_2ebdca92,,Chat_bb49e58c,in_work,,,
26414,2025-07-21,18:14:51,WhatsApp (CRM),15443190,Contact_6aa97061,L_6bb97232,,Chat_7a60ba0a,in_work,,,
26413,2025-07-21,18:08:07,WhatsApp (CRM),15427758,Contact_98b5a335,L_51d7ef5a,,Chat_70ca098b,in_work,,,
26412,2025-07-21,18:08:03,WhatsApp (CRM),15427752,Contact_d24d24cb,L_ed30c482,,Chat_5b4c6e33,in_work,,,
26411,2025-07-21,18:05:39,WhatsApp (CRM),15423348,Contact_9c90752f,L_b2c20f9d,,Chat_e15ca794,in_work,,,
26410,2025-07-21,18:01:53,Instagram Business,15416178,Contact_ab6a1ca1,L_8149f911,,Chat_de391be4,in_work,,,
26409,2025-07-21,17:59:08,Instagram Business,15411176,Contact_8af40df3,L_1a25821e,,Chat_5018916c,in_work,,,
26408,2025-07-21,17:58:59,WhatsApp (CRM),15411134,Contact_27815675,L_55abe19a,,Chat_64dcf11e,in_work,,,
26407,2025-07-21,17:55:49,WhatsApp (CRM),15409570,Contact_77e9ce52,L_656ee7a7,User 7,Chat_c34fde21,in_work,,,
26406,2025-07-21,17:54:16,WhatsApp (CRM),15409324,Contact_ab009ba2,L_4c6d390b,,Chat_b0783da3,in_work,,,
26405,2025-07-21,17:53:55,WhatsApp (CRM),15409258,Contact_e3081e6c,L_f2f53bc0,,Chat_2393efe9,in_work,,,
26404,2025-07-21,17:53:40,WhatsApp (CRM),15409186,Contact_eba0b644,L_37a9a2e3,User 8,Chat_39a39679,in_work,,,
26394,2025-07-21,17:50:46,WhatsApp (CRM),15407744,Contact_cbeeb64e,L_8c019c54,,Chat_459f82eb,in_work,,,
26403,2025-07-21,17:48:08,WhatsApp (CRM),15407280,Contact_d42af796,L_e39d28aa,,Chat_df4b42d8,in_work,,,
26402,2025-07-21,17:45:17,WhatsApp (CRM),15406732,Contact_095b72fa,L_aed12118,,Chat_323c1bb9,in_work,,,
26401,2025-07-21,17:44:24,Instagram Business,15406570,Contact_d225fe24,L_804a37ac,,Chat_6516e572,in_work,,,
26400,2025-07-21,17:43:19,WhatsApp (CRM),15404930,Contact_d9e3b554,L_f18614b9,,Chat_7185f7ab,in_work,,,
26399,2025-07-21,17:42:18,WhatsApp (CRM),15402226,Contact_98b5a335,L_f78861eb,User 8,Chat_4c4c2c80,in_work,,,
26398,2025-07-21,17:40:40,WhatsApp (CRM),15400940,Contact_5bbcf607,L_68517492,,Chat_35fe967c,in_work,,,
26397,2025-07-21,17:40:09,Instagram Business,15400822,Contact_6f6a98d0,L_ffcd5461,,Chat_920bc821,in_work,,,
26396,2025-07-21,17:39:11,Instagram Business,15400644,Contact_dba3fe58,L_68692194,,Chat_dd1ae945,in_work,,,
26395,2025-07-21,17:36:47,WhatsApp (CRM),15400148,Contact_2de0ca41,L_8b9c999c,User 7,Chat_dda00867,in_work,,,
26393,2025-07-21,17:31:55,WhatsApp (CRM),15399324,Contact_d6f1b66d,L_51f47cb1,,Chat_eacd76d8,in_work,,,
26392,2025-07-21,17:29:33,Instagram Business,15398590,Contact_03e86ce2,L_c87b82af,,Chat_fbf3cd87,in_work,,,
26391,2025-07-21,17:26:16,Instagram Business,15395040,Contact_8ee3fff4,L_249fd080,,Chat_0b67e3c4,in_work,,,
26390,2025-07-21,17:22:36,WhatsApp (CRM),15394316,Contact_1e1c53b2,L_ecdaf4a3,,Chat_082c2b24,in_work,,,
26389,2025-07-21,17:22:10,Instagram Business,15394228,Contact_3979a553,L_a6bb5c03,,Chat_75874f41,in_work,,,
26388,2025-07-21,17:21:18,WhatsApp (CRM),15394060,Contact_c6318dd8,L_2618b1fe,,Chat_f5e76302,in_work,,,
26387,2025-07-21,17:21:04,Instagram Business,15394028,Contact_e874cda4,L_68f8993e,,Chat_3df71567,in_work,,,
26386,2025-07-21,17:18:57,WhatsApp (CRM),15393638,Contact_e9b2e07f,L_8633b96a,,Chat_0513d092,in_work,,,
26385,2025-07-21,17:17:46,WhatsApp (CRM),15392774,Contact_45519980,L_3a1293b1,,Chat_250e26b0,in_work,,,
26384,2025-07-21,17:14:03,WhatsApp (CRM),15392030,Contact_b1c08781,L_8d9ae204,,Chat_c954ec9f,in_work,,,
26383,2025-07-21,17:12:14,WhatsApp (CRM),15391668,Contact_9ba6ac02,L_037b5b43,,Chat_572628f4,in_work,,,
26382,2025-07-21,17:10:47,WhatsApp (CRM),15391158,Contact_98cd3704,L_4bafdbf8,User 4,Chat_7bc97026,in_work,,,
26381,2025-07-21,17:10:24,Instagram Business,15391056,Contact_a048d86e,L_6d6d23a1,,Chat_c9f38100,in_work,,,
26380,2025-07-21,17:10:12,WhatsApp (CRM),15391006,Contact_3876f585,L_9331e966,,Chat_1b2866ef,in_work,,,
26379,2025-07-21,17:08:41,facebook,15390762,Contact_85b73460,L_3c94ae72,,Chat_9984a9fd,in_work,,,
26378,2025-07-21,17:07:06,WhatsApp (CRM),15390516,Contact_3a52ce78,L_1ca0a97a,,Chat_74ea7733,in_work,,,
26377,2025-07-21,17:06:11,Instagram Business,15390318,Contact_93138b63,L_dbbac661,,Chat_9d1f6d8e,in_work,,,
26376,2025-07-21,17:05:44,WhatsApp (CRM),15390196,Contact_30130c4d,L_6ea5f22e,User 7,Chat_8c15d6f8,in_work,,,
26375,2025-07-21,17:04:50,WhatsApp (CRM),15389592,Contact_bd8470de,L_7a3d3516,,Chat_68150f6a,in_work,,,
6470,2025-07-21,17:03:44,WhatsApp (CRM),15389370,Contact_909b7107,L_e5891a4d,,Chat_18e6b376,in_work,,,
26374,2025-07-21,17:02:26,WhatsApp (CRM),15389154,Contact_5d1baecf,L_b4e3f6cb,,Chat_0ac0d954,in_work,,,
26373,2025-07-21,17:01:52,WhatsApp (CRM),15389046,Contact_23cb730b,L_d8d59d5a,,Chat_58ba90fd,in_work,,,
26372,2025-07-21,16:58:01,WhatsApp (CRM),15388128,Contact_5c7f57d3,L_2c7efa7d,,Chat_439cfeed,in_work,,,
26370,2025-07-21,16:54:38,WhatsApp (CRM),15387432,Contact_b0188243,L_c91d230b,,Chat_cf1bdff4,in_work,,,
26369,2025-07-21,16:52:12,WhatsApp (CRM),15385988,Contact_5207a9dd,L_420a5cb4,,Chat_0d60316c,in_work,,,
26368,2025-07-21,16:51:12,Instagram Business,15385766,Contact_85b73460,L_c7f126a3,,Chat_9a30dc24,in_work,,,
26367,2025-07-21,16:49:37,WhatsApp (CRM),15382958,Contact_513c8e7e,L_7f114f87,User 8,Chat_10c5ea65,in_work,,,
26366,2025-07-21,16:49:06,WhatsApp (CRM),15384980,Contact_b8a9658f,L_e779f905,,Chat_205c3d5f,in_work,,,
26365,2025-07-21,16:48:49,WhatsApp (CRM),15384874,Contact_77557175,L_ee50c715,,Chat_9b928c12,in_work,,,
26364,2025-07-21,16:46:34,Instagram Business,15383926,Contact_92b20d07,L_33f2a0da,,Chat_be4791d9,in_work,,,
26217,2025-07-21,16:45:30,WhatsApp (CRM),15382194,Contact_431d85bc,L_2a96e510,,Chat_c633c6f6,in_work,,,
26363,2025-07-21,16:40:37,WhatsApp (CRM),15377422,Contact_9c7ab93b,L_e256a72d,,Chat_215540eb,in_work,,,
26362,2025-07-21,16:40:02,WhatsApp (CRM),15377308,Contact_b0542490,L_3dc00480,,Chat_486ae294,in_work,,,
26361,2025-07-21,16:39:34,WhatsApp (CRM),15377056,Contact_5cf25cf5,L_47f97da7,,Chat_1add61e4,in_work,,,
26360,2025-07-21,16:39:10,WhatsApp (CRM),15376956,Contact_d16920dd,L_295940e3,,Chat_2eaaa029,in_work,,,
26359,2025-07-21,16:38:19,WhatsApp (CRM),15376812,Contact_410dc592,L_d0fe04ae,,Chat_7f64460e,in_work,,,
26358,2025-07-21,16:34:33,WhatsApp (CRM),15375958,Contact_a4baab86,L_ea927e53,,Chat_f4d06e3c,in_work,,,
26357,2025-07-21,16:31:05,Instagram Business,15374124,Contact_d47df988,L_30b000c6,,Chat_be68c31c,in_work,,,
26356,2025-07-21,16:28:12,Instagram Business,15373578,Contact_563a4683,L_c0080590,,Chat_ae952a81,in_work,,,
26355,2025-07-21,16:27:58,WhatsApp (CRM),15373548,Contact_d6f1b66d,L_7c14edcf,,Chat_441a55bd,in_work,,,
26354,2025-07-21,16:27:44,WhatsApp (CRM),15373490,Contact_c3ace641,L_91d909fa,,Chat_f11923e5,in_work,,,
26348,2025-07-21,16:27:32,WhatsApp (CRM),15373444,Contact_76a8fb3d,L_b25d63dd,,Chat_50584b71,in_work,,,
26353,2025-07-21,16:27:28,WhatsApp (CRM),15373432,Contact_4ae35314,L_deb255f9,,Chat_7f6ccc07,in_work,,,
26352,2025-07-21,16:25:54,WhatsApp (CRM),15373148,Contact_c40ed047,L_78234eb0,,Chat_da58d5ba,in_work,,,
26351,2025-07-21,16:21:29,Instagram Business,15372382,Contact_f500133f,L_6c62042e,,Chat_7ab97a32,in_work,,,
26350,2025-07-21,16:21:27,WhatsApp (CRM),15372376,Contact_a9f8b808,L_2adae701,,Chat_a3a3c701,in_work,,,
26349,2025-07-21,16:20:56,Instagram Business,15372276,Contact_c2d8231b,L_59323d31,,Chat_bebaafce,in_work,,,
26347,2025-07-21,16:19:14,WhatsApp (CRM),15371978,Contact_6863f27a,L_b45d4972,,Chat_380944d2,in_work,,,
26346,2025-07-21,16:17:26,WhatsApp (CRM),15371646,Contact_0937460d,L_cd84fb46,,Chat_88bfd613,in_work,,,
26345,2025-07-21,16:16:52,WhatsApp (CRM),15371532,Contact_72b090d6,L_7e86135b,,Chat_e1c7f3d0,in_work,,,
26344,2025-07-21,16:14:40,WhatsApp (CRM),15371138,Contact_3de3bae6,L_7e571588,,Chat_31e4cf06,in_work,,,
26343,2025-07-21,16:14:30,Instagram Business,15371106,Contact_c513813e,L_23fcb17b,,Chat_781e2bc0,in_work,,,
26342,2025-07-21,16:13:26,WhatsApp (CRM),15370924,Contact_b695863e,L_0ec3d0d5,,Chat_aa71a569,in_work,,,
26341,2025-07-21,16:11:27,WhatsApp (CRM),15370594,Contact_2eabe3d2,L_28f2be9b,,Chat_62734f3f,in_work,,,
26340,2025-07-21,16:10:24,WhatsApp (CRM),15370378,Contact_be70caf2,L_6b88b656,,Chat_d0162374,in_work,,,
